Customer_ID,Customer_Name,Contact_Number,Email,City,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Application_Date,Approval_Date,Disbursement_Date,Repayment_Status,Remarks
3287,Shnaya Mishra,8869363526,atwalishani@example.org,Ulhasnagar,Gold Loan,246000,9.0,3,2024-02-20,2024-03-04,2024-03-10,Current,
3288,Prasana Seth,0514364116,desaibahadurjit@example.org,Suryapet,Gold Loan,414000,9.0,5,2024-02-10,2024-02-13,2024-02-16,Overdue,Account under review
3289,Noor Alam Thakur,8263695365,kchandran@example.net,Tirunelveli,Personal Loan,791000,14.0,5,2024-01-29,2024-02-12,2024-02-16,Current,
3290,Nagalaxmi Rajput,3248651989,naiksaanvi@example.com,Tirunelveli,Personal Loan,155000,14.0,4,2020-10-31,2020-11-06,2020-11-12,Current,
3291,Annaya Yadav,4729246473,kchanda@example.org,Panipat,Gold Loan,544000,9.0,5,2023-10-31,2023-11-13,2023-11-14,Overdue,Sent reminder notice
3292,Kamana Seth,8293481537,bordeanthony@example.com,Avadi,Personal Loan,314000,14.0,4,2020-10-27,2020-11-10,2020-11-14,Overdue,Sent reminder notice
3293,Rajanikant Maurrya,02216626295,hkara@example.org,Begusarai,Commercial Vehicle Loan,134000,10.5,5,2020-12-18,2020-12-25,2020-12-28,Overdue,Account under review
3294,Deepthi Mishra,4243911063,manthan52@example.com,Tadepalligudem,Gold Loan,352000,9.0,5,2025-01-04,2025-01-18,2025-01-23,Overdue,Sent reminder notice
3295,Lalrin Rao,9779511330,xrana@example.org,Proddatur,Gold Loan,333000,9.0,3,2024-10-09,2024-10-10,2024-10-15,Overdue,Account under review
3296,Aanya Rao,03592444262,nkalla@example.org,Kochi,Personal Loan,427000,14.0,2,2022-05-15,2022-05-19,2022-05-22,Closed,
3297,Girish Mishra,+910611754238,swaminathanadvay@example.com,Tiruchirappalli,Gold Loan,752000,9.0,4,2020-10-03,2020-10-06,2020-10-10,Overdue,Account under review
3298,Aasiya Srivastav,+911024101787,joshirachita@example.org,Proddatur,Personal Loan,312000,14.0,2,2022-02-19,2022-03-01,2022-03-04,Closed,
3299,Rintu Divedi,00829785706,akshayloyal@example.org,Kavali,Commercial Vehicle Loan,439000,10.5,5,2022-07-29,2022-08-07,2022-08-10,Current,
3300,Totan Srivastav,+911203600901,modypanini@example.com,Tezpur,Commercial Vehicle Loan,601000,10.5,5,2020-12-23,2021-01-03,2021-01-06,Current,
3301,Sureshbabu Gupta,03385187598,zbahl@example.org,Ahmedabad,Personal Loan,672000,14.0,1,2022-12-16,2022-12-21,2022-12-27,Current,
3302,Elakshi Divedi,0014837040,dipta19@example.net,Mehsana,Gold Loan,614000,9.0,4,2021-11-22,2021-11-25,2021-11-29,Overdue,Sent reminder notice
3303,Kohinoor Rajput,+911343296681,bhagatronith@example.net,Bangalore,Gold Loan,991000,9.0,2,2021-04-27,2021-05-11,2021-05-12,Current,
3304,Sameet Pratap,03453010158,kamdarryan@example.com,Bellary,Commercial Vehicle Loan,924000,10.5,1,2020-10-15,2020-10-25,2020-10-29,Closed,
3305,Shivangi Tiwari,+919989794388,fsampath@example.com,Panipat,Commercial Vehicle Loan,728000,10.5,2,2020-06-16,2020-06-24,2020-06-27,Current,
3306,Dinesh Seth,+918082686298,issacsaksham@example.com,Sri Ganganagar,Personal Loan,614000,14.0,3,2024-09-12,2024-09-26,2024-09-29,Current,
3307,Prateeksha Maurya,07564728009,kashvi34@example.org,Karaikudi,Personal Loan,534000,14.0,5,2024-11-24,2024-12-02,2024-12-08,Current,
3308,Hemalatha Maurya,03260847258,ckakar@example.org,Thanjavur,Small Business Loan,829000,12.0,1,2024-11-27,2024-12-07,2024-12-10,Closed,
3309,Afsha Rao,3709666329,obhattacharyya@example.org,Shimla,Small Business Loan,824000,12.0,3,2023-08-22,2023-08-24,2023-08-27,Overdue,Account under review
3310,Jubar Yadav,1290358805,apurohit@example.com,Thane,Personal Loan,987000,14.0,2,2024-03-21,2024-03-30,2024-04-01,Overdue,Account under review
3311,Anbalagan Rao,+913993857355,gangagola@example.org,Bardhaman,Personal Loan,847000,14.0,4,2020-10-06,2020-10-14,2020-10-19,Closed,
3312,Srisha Rao,+916020487098,michaelseth@example.com,Nagpur,Gold Loan,296000,9.0,3,2021-06-01,2021-06-10,2021-06-16,Closed,
3313,Savani Thakur,+917784969514,wadhwaria@example.com,Bilaspur,Commercial Vehicle Loan,575000,10.5,2,2023-03-13,2023-03-24,2023-03-28,Overdue,Sent reminder notice
3314,Ambalal Maurrya,+911205321247,hrao@example.org,Karnal,Small Business Loan,359000,12.0,5,2021-02-24,2021-02-28,2021-02-28,Closed,
3315,Lata Srivastav,06740218631,xbhagat@example.net,Amroha,Personal Loan,406000,14.0,3,2022-08-02,2022-08-10,2022-08-10,Closed,
3316,Dasharth Tiwari,04147712290,anamika23@example.com,Tirunelveli,Gold Loan,972000,9.0,5,2020-04-11,2020-04-25,2020-05-01,Current,
3317,Sriparna Maurya,+917879187902,qraj@example.net,Bhatpara,Commercial Vehicle Loan,610000,10.5,2,2023-04-20,2023-04-29,2023-05-02,Overdue,Account under review
3318,राकेश कुमार Yadav,2084980288,vyastarak@example.com,Dehri,Personal Loan,988000,14.0,2,2023-09-13,2023-09-25,2023-09-25,Closed,
3319,Neyaz Yadav,6470331857,kevin07@example.net,Patna,Gold Loan,657000,9.0,1,2024-07-18,2024-07-20,2024-07-23,Overdue,Account under review
3320,Pawan Kumar Pratap,06975752872,ranbir48@example.org,Saharsa,Commercial Vehicle Loan,406000,10.5,2,2023-11-23,2023-12-03,2023-12-09,Current,
3321,Belim Mishra,05928756444,arunima83@example.org,Guntakal,Small Business Loan,467000,12.0,3,2023-10-24,2023-10-27,2023-10-29,Closed,
3322,Varshitha Devi,+916157671514,rshenoy@example.net,Mathura,Personal Loan,347000,14.0,4,2023-03-08,2023-03-21,2023-03-27,Closed,
3323,Saransh Mishra,+914020845174,alkadyal@example.net,Bikaner,Small Business Loan,717000,12.0,1,2021-11-20,2021-11-28,2021-12-01,Current,
3324,Noopur Vishwakarma,08207185343,kiaananand@example.com,Bhusawal,Gold Loan,297000,9.0,1,2022-12-09,2022-12-09,2022-12-09,Overdue,Missed last payment
3325,Aditya Kumar Pandey,05688298631,nisha82@example.com,Chinsurah,Commercial Vehicle Loan,237000,10.5,3,2021-10-13,2021-10-22,2021-10-22,Closed,
3326,Bavita Kumari,02202943158,hsankaran@example.com,Tinsukia,Gold Loan,867000,9.0,5,2024-09-04,2024-09-07,2024-09-12,Current,
3327,Ragini Yadav,+912634863432,patlaanya@example.com,Vadodara,Personal Loan,256000,14.0,1,2020-07-25,2020-08-06,2020-08-10,Overdue,Account under review
3328,Sangeet Pandey,07681843081,saksham79@example.net,Durg,Small Business Loan,258000,12.0,5,2023-10-29,2023-11-03,2023-11-09,Current,
3329,Nirupa Rai,4359817705,chandraraagini@example.net,Medininagar,Personal Loan,294000,14.0,1,2021-09-15,2021-09-16,2021-09-21,Overdue,Account under review
3330,Premlata Devi,04117943511,dkar@example.org,Maheshtala,Personal Loan,348000,14.0,5,2024-03-15,2024-03-17,2024-03-17,Overdue,Account under review
3331,Netrananda Divedi,2904814923,nathkalpit@example.net,Tiruppur,Personal Loan,801000,14.0,5,2022-02-04,2022-02-16,2022-02-22,Closed,
3332,Mahua Mishra,+910822687118,ydora@example.com,Bally,Gold Loan,390000,9.0,3,2020-08-20,2020-08-31,2020-09-01,Overdue,Account under review
3333,Mridusmita Pandey,0348126278,mdhingra@example.com,Ahmednagar,Commercial Vehicle Loan,684000,10.5,4,2021-11-22,2021-11-27,2021-12-01,Current,
3334,Priyanki Maurya,+919665983421,hayernachiket@example.net,Karaikudi,Gold Loan,814000,9.0,2,2023-11-19,2023-12-02,2023-12-02,Closed,
3335,Samraggi Srivastav,7000098252,garimakapur@example.org,Mau,Personal Loan,282000,14.0,1,2023-03-30,2023-04-11,2023-04-14,Closed,
3336,Kusum Seth,6740496344,balasubramanianpatrick@example.net,Kolkata,Gold Loan,783000,9.0,3,2024-06-11,2024-06-17,2024-06-20,Overdue,Account under review
3337,Sapna Devi,7655342475,saradua@example.net,Vadodara,Commercial Vehicle Loan,124000,10.5,4,2020-01-11,2020-01-23,2020-01-29,Current,
3338,Pummy Sonkar,6023210544,william88@example.org,Nandyal,Personal Loan,817000,14.0,1,2020-02-02,2020-02-15,2020-02-20,Overdue,Account under review
3339,Tafajul Gupta,+913992476971,qmuni@example.org,Amritsar,Gold Loan,230000,9.0,2,2022-09-23,2022-09-28,2022-09-28,Closed,
3340,Santhoshi Vishwakarma,7629771739,ravalharinakshi@example.org,Kota,Small Business Loan,647000,12.0,4,2024-12-04,2024-12-16,2024-12-21,Closed,
3341,Banhishikha Kumari,+912746733871,triya06@example.com,Sangli-Miraj & Kupwad,Gold Loan,575000,9.0,4,2023-05-23,2023-05-23,2023-05-25,Overdue,Account under review
3342,Siwani Rajput,07529325166,agrawalkala@example.com,Tiruvottiyur,Personal Loan,120000,14.0,3,2020-08-11,2020-08-23,2020-08-29,Overdue,Missed last payment
3343,Aarpit Mishra,+919940422871,onkar23@example.org,Kozhikode,Gold Loan,357000,9.0,4,2020-04-10,2020-04-14,2020-04-20,Current,
3344,Yudhi Rai,+915206654301,avnimodi@example.org,Hapur,Personal Loan,404000,14.0,5,2022-11-25,2022-12-08,2022-12-14,Closed,
3345,Baishakhi Thakur,+915087087897,ekapaddara@example.net,Singrauli,Personal Loan,446000,14.0,5,2022-08-08,2022-08-11,2022-08-17,Overdue,Sent reminder notice
3346,Pammi Singh,4465035962,krisha51@example.org,Thiruvananthapuram,Gold Loan,802000,9.0,2,2020-12-03,2020-12-14,2020-12-18,Overdue,Missed last payment
3347,Chutki Rajput,4221467017,rben@example.net,Ramgarh,Commercial Vehicle Loan,894000,10.5,3,2022-01-05,2022-01-16,2022-01-19,Overdue,Missed last payment
3348,Surbi Devi,1089428806,harini34@example.net,Solapur,Gold Loan,523000,9.0,3,2022-09-22,2022-09-24,2022-09-26,Overdue,Sent reminder notice
3349,Durgesh Rajput,+914117652710,hegdehardik@example.com,Barasat,Small Business Loan,496000,12.0,4,2021-03-19,2021-03-22,2021-03-22,Closed,
3350,Kaynat Mishra,5716890128,yoak@example.com,Bhimavaram,Small Business Loan,333000,12.0,5,2020-03-11,2020-03-15,2020-03-19,Overdue,Sent reminder notice
3351,Chandra Pandey,8420574109,narainsaksham@example.net,Udupi,Personal Loan,836000,14.0,3,2023-01-27,2023-02-05,2023-02-06,Current,
3352,Ladli Sonkar,1934902527,snehaghose@example.com,Tiruchirappalli,Personal Loan,665000,14.0,2,2020-12-29,2021-01-10,2021-01-12,Closed,
3353,Mapuii Sonkar,07150253277,gaurangi18@example.org,Raipur,Gold Loan,161000,9.0,3,2020-05-01,2020-05-11,2020-05-13,Overdue,Missed last payment
3354,Balli Vishwakarma,4324069498,phans@example.net,Tinsukia,Small Business Loan,306000,12.0,3,2022-08-07,2022-08-09,2022-08-14,Closed,
3355,Nimmi Thakur,03678643543,naikmanya@example.com,Ujjain,Personal Loan,541000,14.0,1,2020-09-02,2020-09-10,2020-09-12,Closed,
3356,Rashmi Thakur,01149508701,hritikmannan@example.com,Amritsar,Gold Loan,475000,9.0,2,2024-02-01,2024-02-12,2024-02-18,Closed,
3357,Suka Rai,01250547466,karanvasudha@example.net,Rajpur Sonarpur,Personal Loan,903000,14.0,2,2024-02-06,2024-02-20,2024-02-26,Overdue,Sent reminder notice
3358,Saptarshi Seth,9573241553,swalia@example.org,Sikar,Personal Loan,851000,14.0,1,2021-11-14,2021-11-24,2021-11-25,Overdue,Missed last payment
3359,Haripada Maurrya,+919615308704,chauhanekansh@example.org,Sirsa,Commercial Vehicle Loan,355000,10.5,5,2021-10-31,2021-11-02,2021-11-08,Closed,
3360,Vishnu Rao,00450628948,ekaja24@example.org,Siliguri,Gold Loan,190000,9.0,4,2024-09-10,2024-09-12,2024-09-13,Current,
3361,Budu Rajput,0618065357,radhika89@example.net,Dibrugarh,Personal Loan,903000,14.0,1,2020-03-24,2020-03-30,2020-03-30,Closed,
3362,Ruchi Yadav,0706955905,ekantikanatarajan@example.com,Madurai,Commercial Vehicle Loan,383000,10.5,3,2020-11-08,2020-11-10,2020-11-15,Closed,
3363,Aishwarya Seth,05843190493,bumbfalguni@example.net,Amritsar,Personal Loan,295000,14.0,1,2023-06-30,2023-07-05,2023-07-08,Current,
3364,Snigdha Pandey,4857725659,yseshadri@example.net,Dehradun,Small Business Loan,918000,12.0,4,2021-06-16,2021-06-29,2021-07-01,Closed,
3365,Sandhya Rani Yadav,+919495875131,michaelchakraborty@example.com,Udaipur,Small Business Loan,386000,12.0,2,2023-03-14,2023-03-21,2023-03-27,Overdue,Sent reminder notice
3366,Anishka Singh,5227305395,chaitalykorpal@example.org,Jamnagar,Commercial Vehicle Loan,505000,10.5,1,2023-12-19,2023-12-29,2023-12-29,Current,
3367,Ramayan Srivastav,+916150409450,xrege@example.com,Bidar,Personal Loan,709000,14.0,1,2020-11-02,2020-11-02,2020-11-02,Overdue,Missed last payment
3368,Zoha Divedi,6457613340,maanavchahal@example.com,Etawah,Gold Loan,317000,9.0,2,2022-08-31,2022-09-13,2022-09-19,Closed,
3369,Nirjala Kumari,4769040599,hkorpal@example.org,Nanded,Commercial Vehicle Loan,915000,10.5,1,2022-07-22,2022-08-01,2022-08-07,Overdue,Sent reminder notice
3370,Abhinesh Maurrya,+914572815495,ikbal23@example.com,Bidar,Commercial Vehicle Loan,264000,10.5,3,2024-10-17,2024-10-25,2024-10-29,Current,
3371,Sakeena Srivastav,+914183144396,ekantikavora@example.com,Visakhapatnam,Commercial Vehicle Loan,704000,10.5,1,2023-06-15,2023-06-25,2023-06-28,Overdue,Sent reminder notice
3372,Raghunath Maurrya,3313923575,boracaleb@example.net,Ludhiana,Gold Loan,474000,9.0,2,2020-02-16,2020-03-01,2020-03-06,Overdue,Account under review
3373,Sawroop Rai,7366077616,damini93@example.com,Patiala,Small Business Loan,308000,12.0,4,2021-10-07,2021-10-09,2021-10-13,Closed,
3374,Rashid Thakur,+910041185210,raaginitank@example.net,Salem,Personal Loan,759000,14.0,2,2020-03-14,2020-03-24,2020-03-29,Current,
3375,Ibran Maurrya,04275830828,issacchandresh@example.org,Kolkata,Personal Loan,868000,14.0,5,2021-10-22,2021-10-25,2021-10-25,Closed,
3376,Anjay Maurrya,09972548514,nimrat07@example.com,Chandrapur,Personal Loan,806000,14.0,4,2021-11-24,2021-11-29,2021-12-01,Overdue,Sent reminder notice
3377,Partima Rajput,8645768092,eben@example.net,Gwalior,Commercial Vehicle Loan,955000,10.5,4,2020-10-30,2020-11-06,2020-11-12,Closed,
3378,Vineeta Vishwakarma,6494369654,gsibal@example.org,Ramgarh,Gold Loan,922000,9.0,2,2023-01-08,2023-01-16,2023-01-22,Closed,
3379,Rathore Pratap,2829007387,ravividhi@example.net,Siliguri,Small Business Loan,830000,12.0,4,2020-02-06,2020-02-16,2020-02-18,Closed,
3380,शकर Maurrya,+913877315616,vedika89@example.org,Phagwara,Small Business Loan,127000,12.0,3,2021-07-15,2021-07-22,2021-07-24,Current,
3381,Dinakar Vishwakarma,4869400455,chandsaanvi@example.net,Kadapa,Small Business Loan,184000,12.0,1,2023-05-31,2023-06-11,2023-06-14,Overdue,Missed last payment
3382,Sompa Tiwari,+910422987234,ojasvikapur@example.com,Warangal,Personal Loan,281000,14.0,2,2020-03-25,2020-04-01,2020-04-02,Closed,
3383,Maheshwaran Vishwakarma,05363614273,ijayaraman@example.com,Bilaspur,Gold Loan,688000,9.0,2,2024-10-11,2024-10-12,2024-10-18,Overdue,Account under review
3384,Tulsiram Mishra,+911904578945,aaravparsa@example.com,Surendranagar Dudhrej,Commercial Vehicle Loan,117000,10.5,4,2024-06-04,2024-06-15,2024-06-17,Overdue,Sent reminder notice
3385,Laxmidhar Kumar,07668612749,omajathakkar@example.com,Sambalpur,Gold Loan,851000,9.0,5,2021-02-14,2021-02-18,2021-02-18,Current,
3386,Babie Sonkar,0712956510,indrajitpatil@example.com,Tiruchirappalli,Gold Loan,142000,9.0,5,2024-11-25,2024-12-07,2024-12-08,Overdue,Account under review
3387,Emolic Sonkar,+915315372113,hemangkeer@example.com,Jalgaon,Personal Loan,526000,14.0,3,2022-01-02,2022-01-05,2022-01-10,Current,
3388,Dhatri Divedi,5717371824,khoslaakshay@example.org,Bettiah,Commercial Vehicle Loan,808000,10.5,1,2024-11-03,2024-11-17,2024-11-22,Current,
3389,Patu Kumar,+915164277487,vthakkar@example.org,Raichur,Gold Loan,594000,9.0,3,2021-10-25,2021-11-01,2021-11-07,Overdue,Sent reminder notice
3390,Hamsika Sonkar,03797672060,deepapillai@example.com,Gwalior,Small Business Loan,105000,12.0,3,2021-04-08,2021-04-14,2021-04-16,Current,
3391,Kori Rai,7984550035,kdesai@example.com,Bhiwani,Commercial Vehicle Loan,472000,10.5,1,2024-11-03,2024-11-16,2024-11-22,Closed,
3392,Kaira Pandey,+916558745800,harshil00@example.net,Purnia,Personal Loan,755000,14.0,3,2020-01-26,2020-02-01,2020-02-05,Overdue,Account under review
3393,Satyabhama Yadav,01747785199,waida81@example.com,Bahraich,Commercial Vehicle Loan,871000,10.5,5,2023-02-05,2023-02-15,2023-02-19,Closed,
3394,Sambhu Kumar,+913019624697,devchowdhury@example.net,Bongaigaon,Personal Loan,159000,14.0,3,2020-05-13,2020-05-20,2020-05-24,Closed,
3395,फिरोज Yadav,+919506696004,pradhanvedika@example.com,Secunderabad,Personal Loan,142000,14.0,5,2020-12-13,2020-12-18,2020-12-20,Current,
3396,Alishba Rao,7987244058,azadswaminathan@example.com,Nangloi Jat,Commercial Vehicle Loan,833000,10.5,3,2023-05-15,2023-05-23,2023-05-23,Current,
3397,Gh Mishra,+916383164098,mohantyvedhika@example.net,Amaravati,Small Business Loan,656000,12.0,5,2021-08-25,2021-09-07,2021-09-08,Current,
3398,Afsar Ali Srivastav,1112056725,qkeer@example.org,Kurnool,Gold Loan,488000,9.0,5,2022-01-11,2022-01-21,2022-01-21,Overdue,Account under review
3399,Tharma Maurrya,+913861988065,kiaanchoudhry@example.org,Ghaziabad,Commercial Vehicle Loan,707000,10.5,5,2023-11-11,2023-11-12,2023-11-18,Current,
3400,Yudhisthir Seth,03456651361,igrewal@example.org,Allahabad,Commercial Vehicle Loan,858000,10.5,1,2022-08-26,2022-09-04,2022-09-05,Closed,
3401,Vilesh Rai,01102070487,zghosh@example.com,Farrukhabad,Personal Loan,467000,14.0,2,2024-06-08,2024-06-13,2024-06-15,Closed,
3402,Krunal Vishwakarma,03564498674,chandchatresh@example.com,Nandyal,Gold Loan,460000,9.0,4,2024-12-10,2024-12-16,2024-12-16,Closed,
3403,Nagma Maurya,6495880554,gchakraborty@example.org,Kochi,Small Business Loan,343000,12.0,2,2021-04-07,2021-04-11,2021-04-14,Closed,
3404,Shilpa Rajput,+912413466873,nidhi11@example.net,Jaunpur,Personal Loan,334000,14.0,2,2020-11-21,2020-11-22,2020-11-26,Overdue,Account under review
3405,Anjani Thakur,05352817690,nirjasarraf@example.com,Bokaro,Gold Loan,864000,9.0,2,2021-04-14,2021-04-24,2021-04-30,Overdue,Sent reminder notice
3406,Akhila Devi,00206203475,yashoda08@example.org,Gorakhpur,Commercial Vehicle Loan,717000,10.5,3,2022-06-07,2022-06-12,2022-06-17,Closed,
3407,Kakoli Mishra,03174110911,tbarad@example.net,Darbhanga,Personal Loan,261000,14.0,1,2022-12-20,2022-12-30,2022-12-30,Closed,
3408,Josna Thakur,+919072169183,bachittarkhare@example.com,Karawal Nagar,Small Business Loan,603000,12.0,4,2022-04-24,2022-04-26,2022-05-02,Closed,
3409,Avalok Srivastav,8563184549,zsachar@example.org,Jalgaon,Gold Loan,288000,9.0,3,2021-06-02,2021-06-03,2021-06-06,Closed,
3410,Sampad Mishra,00417871471,vihaanwali@example.org,Sri Ganganagar,Small Business Loan,365000,12.0,5,2023-03-13,2023-03-21,2023-03-27,Overdue,Missed last payment
3411,Akhi Seth,3595121114,chanderrayaan@example.com,Siliguri,Commercial Vehicle Loan,522000,10.5,4,2020-05-29,2020-05-31,2020-06-01,Closed,
3412,Chameli Maurya,0632294688,wtata@example.org,Khora ,Gold Loan,348000,9.0,3,2021-01-17,2021-01-23,2021-01-29,Overdue,Missed last payment
3413,Haritha Gupta,+918733080771,sameshgoswami@example.org,Pune,Commercial Vehicle Loan,838000,10.5,4,2020-07-08,2020-07-17,2020-07-19,Current,
3414,Sajid Ali Pandey,4678100417,ozahitesh@example.net,Uluberia,Small Business Loan,707000,12.0,4,2021-07-19,2021-07-31,2021-08-04,Overdue,Sent reminder notice
3415,Sipun Divedi,5457339247,kapurmugdha@example.com,Bareilly,Personal Loan,740000,14.0,1,2024-03-24,2024-04-01,2024-04-06,Closed,
3416,Braj Mohan Srivastav,06086556850,shahsamaksh@example.net,Jabalpur,Gold Loan,201000,9.0,2,2022-06-08,2022-06-09,2022-06-09,Closed,
3417,Dipin Srivastav,3866329167,harishroy@example.com,Bhagalpur,Small Business Loan,794000,12.0,5,2021-01-10,2021-01-17,2021-01-23,Current,
3418,Jatt Rao,7526085471,rattanlaban@example.org,Kadapa,Commercial Vehicle Loan,471000,10.5,4,2021-07-17,2021-07-29,2021-08-01,Current,
3419,Mithila Rai,+912329698462,qgrover@example.com,Bhiwani,Commercial Vehicle Loan,509000,10.5,2,2020-01-01,2020-01-10,2020-01-15,Closed,
3420,Keval Rajput,00415669529,falannagarajan@example.com,Suryapet,Small Business Loan,725000,12.0,4,2022-09-26,2022-10-09,2022-10-10,Closed,
3421,Rizwana Yadav,7046267963,ibali@example.org,Tirupati,Personal Loan,299000,14.0,5,2021-08-05,2021-08-05,2021-08-06,Closed,
3422,Nayanmoni Kumari,+915661769219,alkagoyal@example.com,Meerut,Small Business Loan,264000,12.0,1,2021-04-08,2021-04-08,2021-04-14,Closed,
3423,Bumba Maurrya,5971968824,kaurgirish@example.com,Chittoor,Commercial Vehicle Loan,350000,10.5,1,2020-08-13,2020-08-22,2020-08-22,Current,
3424,Mushtaque Sonkar,03164979528,flad@example.com,Bhilwara,Personal Loan,331000,14.0,4,2020-08-05,2020-08-08,2020-08-14,Closed,
3425,Rohitash Singh,02723942826,ykant@example.com,Chinsurah,Commercial Vehicle Loan,834000,10.5,2,2022-08-24,2022-08-29,2022-09-04,Current,
3426,Ruchi Thakur,05365892634,kashvigala@example.net,Guntakal,Personal Loan,797000,14.0,2,2021-11-29,2021-12-10,2021-12-12,Overdue,Account under review
3427,Sippy Mishra,4419585770,vdeshpande@example.com,Naihati,Gold Loan,534000,9.0,4,2024-11-10,2024-11-20,2024-11-21,Current,
3428,Dipanshi Rao,8929335471,sathvikchakraborty@example.org,Madurai,Commercial Vehicle Loan,692000,10.5,2,2024-03-04,2024-03-15,2024-03-15,Current,
3429,Shilpi Pandey,09283488350,nilimasinghal@example.org,Phusro,Gold Loan,948000,9.0,3,2021-09-13,2021-09-23,2021-09-26,Overdue,Sent reminder notice
3430,Pargat Seth,7940929784,dattafaqid@example.com,Hosur,Small Business Loan,350000,12.0,1,2020-09-14,2020-09-19,2020-09-23,Closed,
